X;Y;Z
-7.8923937976759886;-2.7434370182342214;21.428571428571427
-6.6697581100475922;-5.0329567139075078;21.428571428571427
-4.8035420706312184;-6.8368348017403671;21.428571428571427
-1.4748863368757232;-4.7582598524996085;21.428571428571427
0.094604440863709852;-8.3550808811394;21.428571428571427
2.653901452633094;-7.9229498048595666;21.428571428571427
4.9571173888499427;-6.7263150181785134;21.428571428571427
4.0434181145706436;-2.9098275690106234;21.428571428571427
4.7412558108694585;-1.5286660415240729;21.428571428571427
8.3556164662227221;0;21.428571428571427
4.7412558108694585;1.5286660415240729;21.428571428571427
6.7820096287149934;4.88064257312799;21.428571428571427
6.4121323661441938;8.7006255550769662;21.428571428571427
3.4328756142153325;10.248497038489985;21.428571428571427
0.1457963565155741;12.876143442546727;21.428571428571427
-3.8124437945554268;12.299658484851037;21.428571428571427
-7.4028124459425593;10.536351096124799;21.428571428571427
-8.6274680418070488;6.5102320786751013;21.428571428571427
-7.8923937976759886;2.7434370182342214;21.428571428571427
-17.620282138262606;-3.800529530863098;14.285714285714285
-18.834573146826457;-8.1349383355857423;14.285714285714285
-15.884116230997325;-10.9367828408132;14.285714285714285
-13.460066187904109;-13.811045780974707;14.285714285714285
-10.524370477353115;-16.160321574843643;14.285714285714285
-6.7190660811096086;-16.726401834962029;14.285714285714285
-3.3457992766250353;-17.712255490125308;14.285714285714285
0.15464845551403641;-18.024828742657885;14.285714285714285
3.9042395047739253;-18.885848703097814;14.285714285714285
7.0050723836491295;-16.608652210422587;14.285714285714285
10.800103653749115;-15.977362999419325;14.285714285714285
12.800507448305197;-12.691153470540883;14.285714285714285
15.019791020974296;-9.9661549773821339;14.285714285714285
16.668140476773388;-6.8623217932043508;14.285714285714285
17.682898556388707;-3.4976372012267021;14.285714285714285
18.025492152696934;0;14.285714285714285
17.682898556388707;3.4976372012267021;14.285714285714285
16.668140476773388;6.8623217932043508;14.285714285714285
16.069433706414372;10.66262949286396;14.285714285714285
13.695057778218057;13.578061709913081;14.285714285714285
10.094649434934462;14.933734299655798;14.285714285714285
7.0050723836491295;16.608652210422587;14.285714285714285
3.9042395047739253;18.885848703097814;14.285714285714285
